Id,Invoice_Number__c,Paid_Amount__c,Status__c
a0xRg00000GU5PFIA1,INV-TRD2-549,22968.1,Fully Paid
a0xRg00000GWV2fIAH,INV-TRD2-550,108732,Fully Paid
a0xRg00000GWV5tIAH,INV-TRD2-551,108732,Fully Paid
a0xRg00000GWV7VIAX,INV-TRD2-552,46643,Fully Paid
a0xRg00000GWWRmIAP,INV-TRD2-553,140191.52,Fully Paid
a0xRg00000GWaVNIA1,INV-TRD2-554,91000,Fully Paid
a0xRg00000GX5NtIAL,INV-GFF-170,37000,Partially Paid
a0xRg00000GZHETIA5,INV-TRD2-555,42639.76,Fully Paid
a0xRg00000GbjrNIAR,INV-TRD2-557,471823,Partially Paid
a0xRg00000GbpvBIAR,INV-TRD2-558,2066006,Fully Paid
a0xRg00000GbqT3IAJ,INV-TRD-1483,87000,Partially Paid
a0xRg00000GbqWHIAZ,INV-TRD2-559,212630.7,Fully Paid
a0xRg00000GbqrFIAR,INV-TRD2-560,85000,Fully Paid
a0xRg00000GdkOLIAZ,INV-GFF-171,53900,Partially Paid
a0xRg00000GdmwPIAR,INV-TRD2-561,101831,Fully Paid
a0xRg00000GdozpIAB,INV-TRD2-562,91881.1,Fully Paid
a0xRg00000GdpKnIAJ,INV-TRD2-563,91000,Fully Paid
a0xRg00000GdpPdIAJ,INV-TRD2-564,39550,Fully Paid
a0xRg00000Gdq3xIAB,INV-TRD2-565,75772.79,Partially Paid
a0xRg00000Gdq8nIAB,INV-TRD2-566,39950,Fully Paid
a0xRg00000GdrEXIAZ,INV-TRD-1484,26186.56,Fully Paid
a0xRg00000GdrXuIAJ,INV-TRD2-567,102969.2,Fully Paid
a0xRg00000GfkthIAB,INV-TRD2-568,43605.52,Fully Paid
a0xRg00000GfoXVIAZ,INV-TRD2-569,40030,Fully Paid
a0xRg00000Gfq9VIAR,INV-TRD2-570,92200,Fully Paid
a0xRg00000GhIdBIAV,INV-TRD2-571,105.4,Partially Paid
a0xRg00000GhJuDIAV,INV-TRD2-572,90940,Fully Paid
a0xRg00000Gi8rtIAB,INV-TRD-1485,573114.2,Fully Paid
a0xRg00000Gi8v7IAB,INV-TRD2-573,102969.2,Fully Paid
a0xRg00000Gi8wjIAB,INV-TRD-1486,29987,Fully Paid
a0xRg00000Gi91ZIAR,INV-GFF-172,135100,Fully Paid
a0xRg00000Gi93BIAR,INV-GFF-173,130010,Partially Paid
a0xRg00000GmnEvIAJ,INV-TRD2-574,47310,Fully Paid
a0xRg00000GmnI9IAJ,INV-TRD2-575,110490,Fully Paid
a0xRg00000GmsrJIAR,INV-BTL-133,,Cancelled
a0xRg00000Gooy5IAB,INV-TRD2-576,98858.5,Fully Paid
a0xRg00000GosVRIAZ,INV-TRD-1487,29262,Partially Paid
a0xRg00000GosYfIAJ,INV-TRD-1488,194569.86,Fully Paid
a0xRg00000GosbtIAB,INV-TRD-1489,,Pending
a0xRg00000GosdWIAR,INV-TRD-1491,,Pending
a0xRg00000GosgjIAB,INV-TRD-1490,,Pending
a0xRg00000GosiMIAR,INV-TRD-1492,,Pending
a0xRg00000GosvFIAR,INV-TRD-1493,25870,Partially Paid
a0xRg00000GovhpIAB,INV-TRD-1494,8494.04,Partially Paid
a0xRg00000GowUDIAZ,INV-TRD-1495,,Pending
a0xRg00000GowfVIAR,INV-TRD-1496,29060,Fully Paid
a0xRg00000Gowh7IAB,INV-TRD-1497,,Pending
a0xRg00000GowsPIAR,INV-TRD-1498,6778.64,Partially Paid
a0xRg00000Gox0TIAR,INV-TRD-1499,31093,Fully Paid
a0xRg00000Gox25IAB,INV-TRD-1500,,Pending
a0xRg00000Gso8HIAR,INV-TRD-1501,14901.23,Fully Paid
a0xRg00000Gso9tIAB,INV-TRD-1502,14900.77,Partially Paid
a0xRg00000GtKhdIAF,INV-TRD2-577,88910,Fully Paid
a0xRg00000GvLxlIAF,INV-TRD2-578,342603.8,Fully Paid
a0xRg00000GvNOTIA3,INV-TRD-1503,13653.99,Fully Paid
a0xRg00000GvcddIAB,INV-TRD2-579,40001.86,Partially Paid
a0xRg00000Gvd1pIAB,INV-TRD2-580,184260,Fully Paid
a0xRg00000GxUSHIA3,INV-TRD2-581,74430,Fully Paid
a0xRg00000GxUVVIA3,INV-TRD2-582,178200,Fully Paid
a0xRg00000GxWqgIAF,INV-TRD-1504,29402.76,Fully Paid
a0xRg00000GzhgLIAR,INV-TRD2-583,218590.85,Partially Paid
a0xRg00000Gzi1JIAR,INV-TRD2-584,101131.8,Partially Paid
a0xRg00000GzlQbIAJ,INV-TRD2-585,89907.8,Fully Paid
a0xRg00000H1diHIAR,INV-TRD2-586,90579.44,Partially Paid
a0xRg00000H1dn7IAB,INV-TRD2-587,622398,Partially Paid
a0xRg00000H1h7ZIAR,INV-TRD2-588,92124.65,Partially Paid
a0xRg00000H3Y3NIAV,INV-TRD2-589,93634,Fully Paid
a0xRg00000H3YBRIA3,INV-GFF-174,741200,Fully Paid
a0xRg00000H3YHtIAN,INV-TRD-1505,,Pending
a0xRg00000H3YJVIA3,INV-TRD-1506,882.96,Partially Paid
a0xRg00000H3YL7IAN,INV-TRD-1507,,Pending
a0xRg00000H3YMjIAN,INV-TRD-1508,9148.2,Partially Paid
a0xRg00000H3YOLIA3,INV-TRD-1509,,Pending
a0xRg00000H3YPxIAN,INV-TRD-1510,,Pending
a0xRg00000H3YRZIA3,INV-TRD-1511,,Pending
a0xRg00000H3YWPIA3,INV-TRD-1512,,Pending
a0xRg00000H3YbFIAV,INV-GFF-175,37000,Partially Paid
a0xRg00000H3ynSIAR,INV-TRD-1515,,Pending
a0xRg00000H402sIAB,INV-TRD-1517,31000,Fully Paid
a0xRg00000H40E9IAJ,INV-TRD-1513,26343.68,Fully Paid
a0xRg00000H40FlIAJ,INV-TRD-1514,,Pending
a0xRg00000H40HNIAZ,INV-TRD-1516,,Pending
a0xRg00000H40IzIAJ,INV-TRD-1518,,Pending
a0xRg00000H40MDIAZ,INV-TRD-1519,27859.78,Fully Paid
a0xRg00000H40NpIAJ,INV-TRD-1520,,Pending
a0xRg00000H424fIAB,INV-TRD2-590,84995,Fully Paid
a0xRg00000H432MIAR,INV-TRD-1521,,Pending
a0xRg00000H44o1IAB,INV-TRD-1522,,Pending
a0xRg00000H46bLIAR,INV-TRD-1523,,Pending
a0xRg00000H48lBIAR,INV-TRD-1524,,Pending
a0xRg00000H48q1IAB,INV-TRD-1525,32938.4,Fully Paid
a0xRg00000H48zhIAB,INV-TRD-1526,2775.9,Partially Paid
a0xRg00000H494XIAR,INV-TRD-1527,31465,Fully Paid
a0xRg00000H49NtIAJ,INV-TRD-1528,,Pending
a0xRg00000H49SjIAJ,INV-TRD-1529,,Pending
a0xRg00000H49ZBIAZ,INV-TRD-1530,,Pending
a0xRg00000H49nhIAB,INV-TRD-1531,30159.02,Fully Paid
a0xRg00000H49sXIAR,INV-TRD-1532,,Pending
a0xRg00000H64iHIAR,INV-TRD-1533,31408.74,Partially Paid
a0xRg00000H64jtIAB,INV-TRD-1534,28659.96,Fully Paid
a0xRg00000H64lVIAR,INV-TRD-1535,,Pending
a0xRg00000H64n7IAB,INV-TRD-1536,,Pending
a0xRg00000H64ojIAB,INV-TRD-1537,,Pending
a0xRg00000H64qLIAR,INV-TRD-1538,,Pending
a0xRg00000H64tZIAR,INV-TRD-1539,6846.62,Partially Paid
a0xRg00000H64vBIAR,INV-TRD-1540,,Pending
a0xRg00000H64wnIAB,INV-TRD-1541,27900.22,Fully Paid
a0xRg00000H64yPIAR,INV-TRD-1542,,Pending
a0xRg00000H651dIAB,INV-TRD-1543,,Pending
a0xRg00000H656TIAR,INV-TRD-1544,67510.62,Fully Paid
a0xRg00000H6585IAB,INV-TRD-1545,17967.72,Partially Paid
a0xRg00000H659hIAB,INV-TRD-1546,,Pending
a0xRg00000H65CvIAJ,INV-TRD-1547,,Pending
a0xRg00000H65EXIAZ,INV-TRD-1548,28451.48,Fully Paid
a0xRg00000H65EYIAZ,INV-TRD-1558,,Pending
a0xRg00000H65G9IAJ,INV-TRD-1549,,Pending
a0xRg00000H65HlIAJ,INV-TRD-1550,47523.62,Fully Paid
a0xRg00000H65JNIAZ,INV-TRD-1551,,Pending
a0xRg00000H65XtIAJ,INV-TRD-1552,,Pending
a0xRg00000H65knIAB,INV-TRD-1553,,Pending
a0xRg00000H65pdIAB,INV-TRD-1554,32550,Fully Paid
a0xRg00000H65rFIAR,INV-TRD-1555,29652.58,Fully Paid
a0xRg00000H65srIAB,INV-TRD-1556,,Pending
a0xRg00000H65uTIAR,INV-TRD-1557,46824,Fully Paid
a0xRg00000H67BVIAZ,INV-TRD2-591,92200,Fully Paid
a0xRg00000H67EjIAJ,INV-TRD2-592,,Pending
a0xRg00000H6B8fIAF,INV-TRD2-593,106675.8,Fully Paid
a0xRg00000H6ByHIAV,INV-TRD2-594,43882.4,Fully Paid
a0xRg00000H6CMTIA3,INV-TRD2-595,210725.8,Fully Paid
a0xRg00000H6FfJIAV,INV-TRD2-596,,Pending
a0xRg00000H6GTJIA3,INV-TRD2-597,41961.64,Fully Paid
a0xRg00000H6HXRIA3,INV-TRD2-598,107448.7,Partially Paid
a0xRg00000H6HcHIAV,INV-TRD2-599,113224,Partially Paid
a0xRg00000H6Hu1IAF,INV-TRD2-600,19744.88,Fully Paid
a0xRg00000H8Dj3IAF,INV-TRD-1559,45673.2,Fully Paid
a0xRg00000HAE9kIAH,INV-TRD2-602,40603.6,Fully Paid
a0xRg00000HAEPsIAP,INV-TRD2-601,39505.99,Partially Paid
a0xRg00000HCCWfIAP,INV-TRD2-603,105081.2,Partially Paid
a0xRg00000HDyW1IAL,INV-GFF-176,37000,Partially Paid
a0xRg00000HDyZFIA1,INV-TRD2-604,97770,Fully Paid
a0xRg00000HELu3IAH,INV-GFF-178,,Pending
a0xRg00000HEM5JIAX,INV-GFF-177,3250,Fully Paid
a0xRg00000HEM6vIAH,INV-GFF-179,3250,Fully Paid
a0xRg00000HEM8XIAX,INV-GFF-180,3250,Fully Paid
a0xRg00000HEMA9IAP,INV-GFF-181,280000,Partially Paid
a0xRg00000HEOdNIAX,INV-TRD-1560,81185.36,Partially Paid
a0xRg00000HEQfCIAX,INV-TRD-1563,22631.51,Fully Paid
a0xRg00000HER8DIAX,INV-TRD-1561,22631.51,Fully Paid
a0xRg00000HER9pIAH,INV-TRD-1562,22631.51,Fully Paid
a0xRg00000HERBRIA5,INV-TRD-1564,22631.51,Fully Paid
a0xRg00000HERD3IAP,INV-TRD-1565,22631.51,Fully Paid
a0xRg00000HEREfIAP,INV-TRD-1566,20069.3,Partially Paid
a0xRg00000HEVADIA5,INV-TRD2-605,978000,Fully Paid
a0xRg00000HEVmwIAH,INV-TRD2-609,212630.7,Fully Paid
a0xRg00000HEYfxIAH,INV-TRD2-606,320.86,Partially Paid
a0xRg00000HEZQjIAP,INV-TRD2-607,45676.14,Fully Paid
a0xRg00000HEZVZIA5,INV-TRD2-608,62.46,Partially Paid
a0xRg00000HEaxtIAD,INV-TRD2-610,181279.4,Fully Paid
a0xRg00000HGDNhIAP,INV-TRD2-611,45790,Fully Paid
a0xRg00000HGDYzIAP,INV-TRD2-612,106600,Fully Paid
a0xRg00000HHuqPIAT,INV-TRD2-613,81391.9,Fully Paid
a0xRg00000HHxOTIA1,INV-TRD2-614,97039.5,Fully Paid
a0xRg00000HME7NIAX,INV-BTL-134,1100000,Cancelled
a0xRg00000HME8zIAH,INV-TRD-1567,13171.84,Fully Paid
a0xRg00000HMEDpIAP,INV-TRD2-615,463153.94,Fully Paid
a0xRg00000HMETxIAP,INV-GFF-182,270500,Fully Paid
a0xRg00000HNpknIAD,INV-TRD2-616,41244,Fully Paid
a0xRg00000HNpo1IAD,INV-TRD2-617,95235,Fully Paid
a0xRg00000HNppdIAD,INV-TRD2-618,91658,Partially Paid
a0xRg00000HNpuTIAT,INV-TRD2-619,42258,Fully Paid
a0xRg00000HNrEjIAL,INV-GFF-183,140770,Partially Paid
a0xRg00000HPTppIAH,INV-TRD-1568,32428.31,Fully Paid
a0xRg00000HPVObIAP,INV-GFF-184,153584.25,Partially Paid
a0xRg00000HPWMIIA5,INV-TRD2-620,355908.8,Fully Paid
a0xRg00000HRDIjIAP,INV-TRD2-621,206787,Fully Paid
a0xRg00000HRDLxIAP,INV-GFF-185,150100,Fully Paid
a0xRg00000HRDgvIAH,INV-GFF-186,139700,Fully Paid
a0xRg00000HRDllIAH,INV-TRD-1569,14701.38,Fully Paid
a0xRg00000HRW8TIAX,INV-GFF-187,480000,Fully Paid
a0xRg00000HRWBhIAP,INV-GFF-188,495000,Partially Paid
a0xRg00000HRWGXIA5,INV-GFF-189,240000,Fully Paid
a0xRg00000HRWJlIAP,INV-GFF-190,,Pending
a0xRg00000HRhgbIAD,INV-GFF-191,240000,Fully Paid
a0xRg00000HRipZIAT,INV-TRD2-622,99321,Fully Paid
a0xRg00000HRkg5IAD,INV-TRD2-623,95235,Fully Paid
a0xRg00000HRlU5IAL,INV-GFF-192,155900,Fully Paid
a0xRg00000HRncLIAT,INV-TRD2-624,95300,Fully Paid
a0xRg00000HRnu5IAD,INV-TRD-1570,198593.4,Partially Paid
a0xRg00000HRooXIAT,INV-TRD2-625,97018.4,Fully Paid
a0xRg00000HUAY1IAP,INV-TRD2-626,101831,Fully Paid
a0xRg00000HUJ6fIAH,INV-GFF-193,275200,Fully Paid
a0xRg00000HWNSjIAP,INV-TRD2-627,176479.5,Fully Paid
a0xRg00000HWPEPIA5,INV-GFF-194,140070,Partially Paid
a0xRg00000HWPRJIA5,INV-TRD2-628,91613.12,Partially Paid
a0xRg00000HWSPBIA5,INV-TRD-1571,34659.75,Partially Paid
a0xRg00000HWUVpIAP,INV-TRD-1572,29802,Partially Paid
a0xRg00000HWVRtIAP,INV-BTL-135,,Pending
a0xRg00000HWb97IAD,INV-TRD2-629,21676.51,Fully Paid
a0xRg00000HYoDWIA1,INV-TRD-1573,,Pending
a0xRg00000HascnIAB,INV-TRD2-630,94400,Fully Paid
a0xRg00000Hd6gdIAB,INV-GFF-195,96000,Pending
a0xRg00000HddVxIAJ,INV-GFF-196,161000,Fully Paid
a0xRg00000HdgLlIAJ,INV-TRD2-631,98858.5,Fully Paid
a0xRg00000Hg5EPIAZ,INV-TRD-1574,14261,Partially Paid
a0xRg00000HiIaXIAV,INV-TRD-1575,13653.99,Fully Paid
a0xRg00000HiJ3ZIAV,INV-GFF-197,132000,Fully Paid
a0xRg00000HiO4sIAF,INV-GFF-199,136900,Fully Paid
a0xRg00000HiSLNIA3,INV-GFF-198,,Pending
a0xRg00000HiSgLIAV,INV-GFF-200,,Pending
a0xRg00000HiSjZIAV,INV-GFF-201,134000,Fully Paid
a0xRg00000HiSurIAF,INV-GFF-202,131400,Fully Paid
a0xRg00000HiT1JIAV,INV-GFF-203,165900,Fully Paid
a0xRg00000HiT7lIAF,INV-GFF-204,237600,Fully Paid
a0xRg00000HiTVxIAN,INV-GFF-205,130000,Fully Paid
a0xRg00000HiU3pIAF,INV-GFF-206,,Pending
a0xRg00000HiW8rIAF,INV-GFF-207,142500,Fully Paid
a0xRg00000Hkf4nIAB,INV-TRD2-632,103882.7,Fully Paid
a0xRg00000HkgQfIAJ,INV-GFF-208,265200,Fully Paid
a0xRg00000HkjjWIAR,INV-GFF-211,169320,Fully Paid
a0xRg00000HkjzeIAB,INV-GFF-213,132700,Fully Paid
a0xRg00000HkkXVIAZ,INV-GFF-209,135860,Fully Paid
a0xRg00000HkkZ7IAJ,INV-GFF-210,87824.12,Partially Paid
a0xRg00000HkkinIAB,INV-GFF-212,,Pending
a0xRg00000Hkkm1IAB,INV-GFF-214,137900,Fully Paid
a0xRg00000HkkpFIAR,INV-GFF-215,135500,Fully Paid
a0xRg00000Hkl29IAB,INV-GFF-216,275393.67,Partially Paid
a0xRg00000HkljhIAB,INV-GFF-217,134600,Fully Paid
a0xRg00000HkllSIAR,INV-TRD2-633,97029.1,Fully Paid
a0xRg00000HklmvIAB,INV-GFF-218,278800,Partially Paid
a0xRg00000HkloXIAR,INV-GFF-219,277600,Partially Paid
a0xRg00000HkltNIAR,INV-GFF-220,162200,Fully Paid
a0xRg00000HpUYYIA3,INV-TRD2-634,80940,Fully Paid
a0xRg00000Hr8s5IAB,INV-TRD2-635,167700,Fully Paid
a0xRg00000Hr9cxIAB,INV-TRD-1576,58293.18,Fully Paid
a0xRg00000HrAVhIAN,INV-TRD2-636,2070575.43,Fully Paid
a0xRg00000HrAaXIAV,INV-TRD2-637,81690,Fully Paid
a0xRg00000HrB3ZIAV,INV-TRD2-638,106600,Fully Paid
a0xRg00000HrChBIAV,INV-TRD2-639,158315.2,Partially Paid
a0xRg00000HrFOvIAN,INV-TRD2-640,70230,Fully Paid
a0xRg00000Ht9wvIAB,INV-TRD2-641,84992.8,Fully Paid
a0xRg00000HtAszIAF,INV-TRD2-642,95979,Fully Paid
a0xRg00000HtC1xIAF,INV-GFF-221,261000,Fully Paid
a0xRg00000HvC2fIAF,INV-TRD2-643,145513.52,Fully Paid
a0xRg00000HvCDyIAN,INV-TRD2-645,102971.6,Fully Paid
a0xRg00000HvCx7IAF,INV-TRD2-644,531863.81,Partially Paid
a0xRg00000HvGJDIA3,INV-TRD2-646,79432.5,Fully Paid
a0xRg00000HxCo9IAF,INV-TRD2-647,93141.6,Fully Paid
a0xRg00000HxCplIAF,INV-TRD2-648,85000,Fully Paid
a0xRg00000HxCszIAF,INV-TRD2-649,97600,Partially Paid
a0xRg00000HxPS1IAN,INV-TRD2-650,82610,Fully Paid
a0xRg00000Hz5tpIAB,INV-TRD2-651,91350,Fully Paid
a0xRg00000Hz6DBIAZ,INV-TRD2-652,112996,Fully Paid
a0xRg00000Hzm7ZIAR,INV-TRD-1577,33352,Partially Paid
a0xRg00000HzmHFIAZ,INV-TRD2-653,85797,Fully Paid
a0xRg00000HzmIrIAJ,INV-TRD2-654,100769.6,Fully Paid
a0xRg00000HznejIAB,INV-TRD2-655,86591.4,Fully Paid
a0xRg00000HztiXIAR,INV-TRD2-656,92600,Fully Paid
a0xRg00000I1ntxIAB,INV-TRD2-657,102044.8,Fully Paid
a0xRg00000I1oI9IAJ,INV-TRD2-658,111301.5,Fully Paid
a0xRg00000I1q3pIAB,INV-TRD2-659,105669.3,Fully Paid
a0xRg00000I1rhRIAR,INV-TRD2-660,210050.8,Fully Paid
a0xRg00000I1sqPIAR,INV-GFF-222,147100,Fully Paid
a0xRg00000I40C0IAJ,INV-TRD2-661,80226.8,Fully Paid
a0xRg00000I42AXIAZ,INV-TRD2-662,1765.78,Partially Paid
a0xRg00000I42CAIAZ,INV-TRD2-663,89557,Fully Paid
a0xRg00000I43plIAB,INV-TRD2-664,88448,Partially Paid
a0xRg00000I43ubIAB,INV-TRD2-665,88695.8,Fully Paid
a0xRg00000I43xpIAB,INV-TRD2-666,87597.2,Partially Paid
a0xRg00000I45wPIAR,INV-TRD2-667,81749.2,Fully Paid
a0xRg00000I46E9IAJ,INV-TRD2-668,79432.5,Fully Paid
a0xRg00000I47dFIAR,INV-TRD2-669,111301.5,Partially Paid
a0xRg00000I4D2jIAF,INV-TRD2-670,178200,Fully Paid
a0xRg00000I4G4aIAF,INV-TRD2-671,102970,Fully Paid
a0xRg00000I6BKzIAN,INV-TRD2-672,81.6,Partially Paid
a0xRg00000I6CvNIAV,INV-TRD2-673,346316,Partially Paid
a0xRg00000I6DOPIA3,INV-TRD-1578,32428.31,Fully Paid
a0xRg00000I8D8zIAF,INV-TRD2-674,84995,Fully Paid
a0xRg00000I8DVZIA3,INV-TRD2-675,103658.1,Fully Paid
a0xRg00000I8GJlIAN,INV-TRD2-676,217464,Fully Paid
a0xRg00000I8GObIAN,INV-TRD2-677,103026,Fully Paid
a0xRg00000I8JHdIAN,INV-TRD2-678,103026,Fully Paid
a0xRg00000I8JO5IAN,INV-TRD2-679,,Pending
a0xRg00000IA2sgIAD,INV-TRD2-683,94400,Fully Paid
a0xRg00000IA4MXIA1,INV-TRD2-680,40910,Fully Paid
a0xRg00000IA4PlIAL,INV-TRD2-681,106111.8,Fully Paid
a0xRg00000IA4RNIA1,INV-TRD2-682,94400,Fully Paid
a0xRg00000IA4UbIAL,INV-TRD2-684,97770,Fully Paid
a0xRg00000IAou2IAD,INV-TRD2-687,100770.4,Fully Paid
a0xRg00000IArFBIA1,INV-TRD2-685,208756.4,Fully Paid
a0xRg00000IArGnIAL,INV-TRD2-686,208756.4,Fully Paid
a0xRg00000IAuD3IAL,INV-TRD2-688,90820,Partially Paid
a0xRg00000IAuEfIAL,INV-TRD2-689,72400,Partially Paid
a0xRg00000IAvVhIAL,INV-GFF-223,155000,Partially Paid
a0xRg00000ICudaIAD,INV-TRD-1579,33712.6,Fully Paid
a0xRg00000ICvjJIAT,INV-TRD2-690,97029.1,Fully Paid
a0xRg00000ICyajIAD,INV-TRD2-691,167700,Fully Paid
a0xRg00000ICyinIAD,INV-TRD2-692,99234,Fully Paid
a0xRg00000ICyxJIAT,INV-TRD2-693,95360,Fully Paid
a0xRg00000ID6I9IAL,INV-TRD-1580,3397160,Fully Paid
a0xRg00000IF721IAD,INV-TRD2-694,90940,Fully Paid
a0xRg00000IH7FdIAL,INV-TRD-1581,14701.38,Fully Paid
a0xRg00000IH7IrIAL,INV-TRD2-695,75661.76,Fully Paid
a0xRg00000IHA3pIAH,INV-TRD2-696,208618.8,Fully Paid
a0xRg00000IHFl4IAH,INV-TRD2-Office-1,294965.48,Fully Paid
a0xRg00000IJ0UzIAL,INV-TRD2-Office-2,115517.8,Fully Paid
a0xRg00000IJ2tNIAT,INV-TRD2-697,181279.4,Fully Paid
a0xRg00000IJ31RIAT,INV-TRD2-698,181279.4,Fully Paid
a0xRg00000IJ3CjIAL,INV-TRD2-699,342603.8,Fully Paid
a0xRg00000IJ6P7IAL,INV-TRD2-700,1982138,Fully Paid
a0xRg00000IKswLIAT,INV-TRD2-701,89907.8,Fully Paid
a0xRg00000IKt9FIAT,INV-TRD2-702,81816,Fully Paid
a0xRg00000IKtCTIA1,INV-TRD2-703,92020,Fully Paid
a0xRg00000ILR7jIAH,INV-TRD2-704,1004394,Fully Paid
a0xRg00000ILRSfIAP,INV-TRD2-705,102970,Fully Paid
a0xRg00000ILRajIAH,INV-TRD2-706,209265.22,Partially Paid
a0xRg00000ILUiHIAX,INV-TRD2-707,107448.7,Partially Paid
a0xRg00000ILUrxIAH,INV-TRD2-708,82435.52,Fully Paid
a0xRg00000ILUyPIAX,INV-TRD2-709,,Pending
a0xRg00000ILYigIAH,INV-TRD-1582,,Pending
a0xRg00000INPylIAH,INV-TRD2-711,92600,Fully Paid
a0xRg00000INQibIAH,INV-TRD2-710,85631,Fully Paid
a0xRg00000INQkDIAX,INV-TRD2-712,366498.1,Partially Paid
a0xRg00000INQp3IAH,INV-TRD2-713,55200,Partially Paid
a0xRg00000INS7hIAH,INV-TRD2-714,95300,Fully Paid
a0xRg00000INSAvIAP,INV-TRD2-715,95300,Fully Paid
a0xRg00000IRAAbIAP,INV-TRD-1583,13653.99,Fully Paid
a0xRg00000IRDA5IAP,INV-TRD2-716,97029.1,Fully Paid
a0xRg00000IRDBhIAP,INV-TRD2-Office-3,50000,Cancelled
a0xRg00000IRDrdIAH,INV-TRD-1584,30595.31,Partially Paid
a0xRg00000IRE9NIAX,INV-TRD-1585,30595.31,Partially Paid
a0xRg00000IRFdJIAX,INV-TRD-1586,30595.31,Partially Paid
a0xRg00000IRMmrIAH,INV-TRD-1587,30595.31,Partially Paid
a0xRg00000IT8MPIA1,INV-TRD2-717,10000,Partially Paid
a0xRg00000IT9rxIAD,INV-TRD-1588,14261,Partially Paid
a0xRg00000ITCGLIA5,INV-TRD-1589,30595.31,Partially Paid
a0xRg00000ITCLBIA5,INV-TRD2-718,116194,Fully Paid
a0xRg00000ITCTGIA5,INV-TRD-1590,30595.31,Partially Paid
a0xRg00000ITCrRIAX,INV-TR2-Retail-4,120000,Fully Paid
a0xRg00000ITCufIAH,INV-TR2-Retail-5,150000,Partially Paid
a0xRg00000ITD7ZIAX,INV-TRD-1591,30595.31,Partially Paid
a0xRg00000ITDh3IAH,INV-TRD-1592,30595.31,Partially Paid
a0xRg00000ITF7mIAH,INV-TRD-1593,30595.31,Partially Paid
a0xRg00000ITJ3JIAX,INV-TRD-1594,30595.31,Partially Paid
a0xRg00000IUrR7IAL,INV-TRD2-719,149731.26,Partially Paid
a0xRg00000IUrSjIAL,INV-TRD-1595,30595.31,Partially Paid
a0xRg00000IUrULIA1,INV-TRD-1596,30595.31,Partially Paid
a0xRg00000IUrVxIAL,INV-TRD-1597,30595.31,Partially Paid
a0xRg00000IVHWrIAP,INV-TRD2-720,355908.8,Fully Paid
a0xRg00000IVHYTIA5,INV-TRD2-721,355908.8,Fully Paid
a0xRg00000IVJaIIAX,INV-TRD2-722,49627.6,Fully Paid
a0xRg00000IVLQoIAP,INV-TR2-Retail-12,1842378.94,Fully Paid
a0xRg00000IVM6kIAH,INV-TR2-Retail-6,1329440.2,Fully Paid
a0xRg00000IVM6lIAH,INV-TR2-Retail-14,1551553.86,Fully Paid
a0xRg00000IVMDBIA5,INV-TR2-Retail-7,2037327.62,Fully Paid
a0xRg00000IVMI1IAP,INV-TR2-Retail-8,1883925.38,Fully Paid
a0xRg00000IVMLFIA5,INV-TR2-Retail-9,1883925.38,Fully Paid
a0xRg00000IVMUvIAP,INV-TR2-Retail-10,2037327.62,Fully Paid
a0xRg00000IVMY9IAP,INV-TR2-Retail-11,1286295.82,Fully Paid
a0xRg00000IVMZlIAP,INV-TR2-Retail-13,1436497.18,Partially Paid
a0xRg00000IVPUPIA5,INV-GFF-224,259250,Partially Paid
a0xRg00000IWr8TIAT,INV-TR2-Office-15,,Cancelled
a0xRg00000IWrBhIAL,INV-TRD2-723,,Pending
a0xRg00000IWrDJIA1,INV-TRD2-724,,Pending
a0xRg00000IWsCbIAL,INV-TRD2-725,,Pending
a0xRg00000IWsR7IAL,INV-TRD2-726,103127.5,Fully Paid
a0xRg00000IWsanIAD,INV-TRD2-727,157165.4,Fully Paid
a0xRg00000IWsnhIAD,INV-TRD2-728,,Pending
a0xRg00000IWsyzIAD,INV-TRD2-729,1.92,Pending
a0xRg00000IWt73IAD,INV-TRD2-730,179344.5,Partially Paid
a0xRg00000IWti9IAD,INV-TRD2-731,,Pending
a0xRg00000IWtobIAD,INV-TRD2-732,84957.6,Fully Paid
a0xRg00000IWtrpIAD,INV-TRD2-733,,Pending
a0xRg00000IYiDxIAL,INV-TR2-Office-16,294965.72,Fully Paid
a0xRg00000IYkKcIAL,INV-TRD2-734,162403,Partially Paid
a0xRg00000IYl29IAD,INV-TRD2-735,198909.4,Fully Paid
a0xRg00000IYl6zIAD,INV-TRD-1598,33552,Partially Paid
a0xRg00000IYlGfIAL,INV-TRD2-736,82713.76,Fully Paid
a0xRg00000IaiL7IAJ,INV-TRD2-737,95300,Fully Paid
a0xRg00000IaiMjIAJ,INV-TRD2-738,93694.3,Partially Paid
a0xRg00000IajibIAB,INV-TRD-1599,1939630,Fully Paid
a0xRg00000IajkEIAR,INV-TRD2-739,97039.5,Fully Paid
a0xRg00000IcWFqIAN,INV-TR2-Office-20,146560.64,Fully Paid
a0xRg00000IcWHRIA3,INV-TR2-Office-17,209708.31,Fully Paid
a0xRg00000IcWe1IAF,INV-TR2-Office-18,376452.93,Fully Paid
a0xRg00000IcWvlIAF,INV-TR2-Office-19,83038.88,Fully Paid
a0xRg00000IcXDVIA3,INV-TRD2-740,95750,Fully Paid
a0xRg00000IeDXJIA3,INV-TR2-Office-22,112384,Fully Paid
a0xRg00000IeDvRIAV,INV-TR2-Office-21,286738,Partially Paid
