Id,Cumulative_Paid_Amount__c
a0YRg00000m6auqMAA,78172.04
a0YRg00000m6b4WMAQ,34324.94
a0YRg00000m6dz9MAA,473751.27
a0YRg00000m6gNVMAY,103586
a0YRg00000m6h54MAA,489000
a0YRg00000m6iE2MAI,158654.5
a0YRg00000m6iPLMAY,148741.42
a0YRg00000m6jWiMAI,14901
a0YRg00000m6jrdMAA,489000
a0YRg00000m6pIkMAI,92391
a0YRg00000m7O3ZMAU,140100
a0YRg00000mAWHWMA4,38970
a0YRg00000mAXdNMAW,56940
a0YRg00000mAYHlMAO,86112.5
a0YRg00000mAdpGMAS,153100
a0YRg00000mAfW7MAK,79432.5
a0YRg00000mAfW8MAK,1350.65
a0YRg00000mAnGjMAK,97600
a0YRg00000mB4KwMAK,135860
a0YRg00000mB5taMAC,85000
a0YRg00000mBQWdMAO,103658.1
a0YRg00000mEj6TMAS,1506053.4
a0YRg00000mElEnMAK,25191.33
a0YRg00000mEvZ5MAK,132700
a0YRg00000mEx1PMAS,98784
a0YRg00000mF5qCMAS,26265.12
a0YRg00000mF5qDMAS,8494.04
a0YRg00000mFAoDMAW,41940
a0YRg00000mFBPJMA4,101010
a0YRg00000mHzxvMAC,202818.2
a0YRg00000mI4kgMAC,87500
a0YRg00000mIBfhMAG,2372500
a0YRg00000mKxhqMAC,85000
a0YRg00000mLmZ4MAK,10000
a0YRg00000mP2XeMAK,10109.29
a0YRg00000mPGAsMAO,37000
a0YRg00000mPNdiMAG,60431.79
a0YRg00000mPTJLMA4,14261
a0YRg00000mPZOkMAO,10929
a0YRg00000mPjZPMA0,30054.68
a0YRg00000mPr2NMAS,32437
a0YRg00000mT0XNMA0,87408.3
a0YRg00000mT0XOMA0,27.6
a0YRg00000mTD35MAG,103026
a0YRg00000mTGLtMAO,106221.3
a0YRg00000mWsPrMAK,108192
a0YRg00000mWsPsMAK,46426.8
a0YRg00000mWsPtMAK,108192
a0YRg00000mX42oMAC,489000
a0YRg00000mayDLMAY,2724.8
a0YRg00000mb4XGMAY,157165.4
a0YRg00000mbDAoMAM,20466.71
a0YRg00000mbKtnMAE,95173.2
a0YRg00000mbKtoMAE,68698.8
a0YRg00000mbKtpMAE,161668.87
a0YRg00000mbWriMAE,2732.24
a0YRg00000mbf6zMAA,20501.3
a0YRg00000mbfVJMAY,137900
a0YRg00000mc0bFMAQ,12965
a0YRg00000meYwzMAE,22500
a0YRg00000meYybMAE,35000
a0YRg00000meZQ2MAM,19744.88
a0YRg00000meZQ3MAM,7376.46
a0YRg00000medlNMAQ,102097.4
a0YRg00000medlOMAQ,9256.6
a0YRg00000mh5LnMAI,30000
a0YRg00000mhDT0MAM,70800
a0YRg00000mhHQ9MAM,50000
a0YRg00000mhUonMAE,37903.5
a0YRg00000mhUooMAE,133835.32
a0YRg00000mlSOdMAM,339277.5
a0YRg00000mle87MAA,179374.5
a0YRg00000mm76tMAA,10109.29
a0YRg00000mmE6gMAE,17622.95
a0YRg00000mpcPPMAY,87824.12
